"","qq","troopid"
"1189","1136371457",221360973
"1190","1136371457",223892668
"1191","1136371457",230981281
"1192","1136371457",238468563
"1193","1136371457",240168395
"1194","1136371457",245185908
"1195","1136371457",248928360
"1196","1136371457",249364676
"1197","1136371457",251190542
"1198","1136371457",262014462
"1199","1136371457",284789196
"1200","1136371457",28482910
"1201","1136371457",313157219
"1202","1136371457",339059088
"1203","1136371457",342130772
"1204","1136371457",371495942
"1205","1136371457",372893577
"1206","1136371457",379285878
"1207","1136371457",386078547
"1208","1136371457",427844008
"1209","1136371457",489305454
"1210","1136371457",63247395
"1211","113865818",118660224
"1212","113865818",235189962
"1213","113865818",474566990
"1214","1138893535",162228052
"1215","1138893535",163894847
"1216","1138893535",237296109
"1217","1138893535",237665783
"1218","1138893535",244535556
"1219","1138893535",276847516
"1220","1138893535",361446643
"1221","1138893535",371495942
"1222","1138893535",427099963
"1223","1138893535",450163837
"1224","1138893535",45723560
"1225","1138893535",474566990
"1226","1138893535",49076926
"1227","1138893535",68350290
"1228","1138893535",91519241
"1229","1140720892",161332682
"1230","1140720892",163894847
"1231","1140720892",171658975
"1232","1140720892",17176148
"1233","1140720892",177362016
"1234","1140720892",181572738
"1235","1140720892",230981281
"1236","1140720892",287260611
"1237","1140720892",36055015
"1238","1140720892",55104919
"1239","1140720892",63247395
"1240","1140720892",87977205
"1241","1141050022",106650837
"1242","1141050022",108509551
"1243","1141050022",11084526
"1244","1141050022",126830699
"1245","1141050022",127061456
"1246","1141050022",131527997
"1247","1141050022",145164815
"1248","1141050022",146734314
"1249","1141050022",160139632
"1250","1141050022",164915143
"1251","1141050022",170661521
"1252","1141050022",175233876
"1253","1141050022",175339020
"1254","1141050022",181572738
"1255","1141050022",185417836
"1256","1141050022",188563226
"1257","1141050022",190163694
"1258","1141050022",201371399
"1259","1141050022",209893050
"1260","1141050022",211946403
"1261","1141050022",243512821
"1262","1141050022",246820299
"1263","1141050022",250190562
"1264","1141050022",251388410
"1265","1141050022",255783101
"1266","1141050022",259645608
"1267","1141050022",263403926
"1268","1141050022",264658292
"1269","1141050022",278376912
"1270","1141050022",280906970
"1271","1141050022",281161276
"1272","1141050022",282773546
"1273","1141050022",287824126
"1274","1141050022",28944603
"1275","1141050022",290969063
"1276","1141050022",309373008
"1277","1141050022",313157219
"1278","1141050022",318464698
"1279","1141050022",326026457
"1280","1141050022",326917836
"1281","1141050022",33140777
"1282","1141050022",342130772
"1283","1141050022",345855126
"1284","1141050022",367172421
"1285","1141050022",372070168
"1286","1141050022",384151833
"1287","1141050022",384303485
"1288","1141050022",384312366
"1289","1141050022",386078547
"1290","1141050022",39034113
"1291","1141050022",392256131
"1292","1141050022",417685737
"1293","1141050022",419658044
"1294","1141050022",420245296
"1295","1141050022",427210383
"1296","1141050022",427844008
"1297","1141050022",439410541
"1298","1141050022",454072830
"1299","1141050022",45747093
"1300","1141050022",471688654
"1301","1141050022",474566990
"1302","1141050022",489305454
"1303","1141050022",490168742
"1304","1141050022",55615441
"1305","1141050022",63247395
"1306","1141050022",68352124
"1307","1141050022",77698616
"1308","114299297",113776916
"1309","114299297",117839365
"1310","114299297",127207175
"1311","114299297",215027593
"1312","114299297",222506668
"1313","114299297",306660878
"1314","114299297",328600371
"1315","1144293404",150217116
"1316","114697918",107534910
"1317","114697918",209893050
"1318","114697918",281161276
"1319","114697918",28482910
"1320","1148592527",117839365
"1321","1148592527",153931236
"1322","1148592527",161751052
"1323","1148592527",223437382
"1324","1148592527",316949514
"1325","1148592527",319096993
"1326","1148592527",69442161
"1327","1150198080",318047190
"1328","1150198080",486116233
"1329","1152654799",108509551
"1330","1152654799",175233876
"1331","1152654799",181572738
"1332","1152654799",22688090
"1333","1152654799",229661578
"1334","1152654799",259645608
"1335","1152654799",298972215
"1336","1152654799",309642730
"1337","1152654799",342130772
"1338","1152654799",384040049
"1339","1152654799",425188642
"1340","1152654799",477809923
"1341","1152654799",65325468
"1342","1152654799",81658652
"1343","115424843",10709449
"1344","115424843",128906555
"1345","115424843",209987395
"1346","115424843",328600371
"1347","115424843",83415226
"1348","1156335621",122487023
"1349","1156335621",145164815
"1350","1156335621",156712286
"1351","1156335621",171658975
"1352","1156335621",188563226
"1353","1156335621",276216878
"1354","1156335621",427844008
"1355","1156335621",63247395
"1356","1156584599",114760877
"1357","1156584599",117985171
"1358","1156584599",128350510
"1359","1156584599",130352342
"1360","1156584599",14579008
"1361","1156584599",223768587
"1362","1156584599",331308481
"1363","1156584599",413519021
"1364","1156584599",414945924
"1365","1156584599",423686665
"1366","1156584599",60045404
"1367","1156584599",78814260
"1368","1159339078",107534910
"1369","1159339078",138845219
"1370","1159339078",190242602
"1371","1159339078",223442997
"1372","1159339078",316593892
"1373","1159339078",427844008
"1374","1159339078",471874622
"1375","1159339078",80053905
"1376","116102500",117839365
"1377","116102500",119467102
"1378","116102500",161780944
"1379","116102500",182813877
"1380","116102500",222506668
"1381","116102500",230325333
"1382","116102500",252498149
"1383","116102500",292825146
"1384","116102500",314484751
"1385","116102500",375589666
"1386","116102500",37669680
"1387","1161107800",230325333
"1388","116155585",138110997
"1389","116155585",31628277
"1390","116155585",413519021
"1391","116155585",427099963
"1392","116344296",45617959
"1393","1164974398",197218949
"1394","1169500180",113144675
"1395","1169500180",128550518
"1396","1169500180",186822140
"1397","1169500180",31628277
"1398","1169500180",411153249
"1399","1169856970",115056706
"1400","1169856970",160706566
"1401","1169856970",182019213
"1402","1169856970",251190542
"1403","1169856970",295543711
"1404","1169856970",37669680
"1405","1169856970",79406668
"1406","1171361893",344104154
"1407","1171723136",105440071
"1408","1171723136",107923385
"1409","1171723136",109558616
"1410","1171723136",11084526
"1411","1171723136",11206888
"1412","1171723136",112747466
"1413","1171723136",116351893
"1414","1171723136",120714238
"1415","1171723136",127061456
"1416","1171723136",131527997
"1417","1171723136",134433289
"1418","1171723136",136274754
"1419","1171723136",143199998
"1420","1171723136",159941164
"1421","1171723136",163894847
"1422","1171723136",164915143
"1423","1171723136",167197526
"1424","1171723136",170661521
"1425","1171723136",170982687
"1426","1171723136",175233876
"1427","1171723136",181312359
"1428","1171723136",181572738
"1429","1171723136",182688721
"1430","1171723136",184322517
"1431","1171723136",190242602
"1432","1171723136",192874243
"1433","1171723136",196489639
"1434","1171723136",199297765
"1435","1171723136",200106492
"1436","1171723136",201371399
"1437","1171723136",205530178
"1438","1171723136",215206008
"1439","1171723136",223442997
"1440","1171723136",224326394
"1441","1171723136",230091104
"1442","1171723136",23513648
"1443","1171723136",235223419
"1444","1171723136",235515968
"1445","1171723136",236070411
"1446","1171723136",236274652
"1447","1171723136",237665783
"1448","1171723136",239145646
"1449","1171723136",244302074
"1450","1171723136",246820299
"1451","1171723136",246851099
"1452","1171723136",276216878
"1453","1171723136",277460522
"1454","1171723136",281370713
"1455","1171723136",281404960
"1456","1171723136",282675021
"1457","1171723136",282773546
"1458","1171723136",285956046
"1459","1171723136",287975913
"1460","1171723136",290969063
"1461","1171723136",292600426
"1462","1171723136",296726617
"1463","1171723136",297299970
"1464","1171723136",309642730
"1465","1171723136",311187156
"1466","1171723136",318763412
"1467","1171723136",326917836
"1468","1171723136",330832078
"1469","1171723136",331050354
"1470","1171723136",334171894
"1471","1171723136",339083438
"1472","1171723136",342488661
"1473","1171723136",345855126
"1474","1171723136",367172421
"1475","1171723136",372201338
"1476","1171723136",374547765
"1477","1171723136",375150669
"1478","1171723136",377693402
"1479","1171723136",384303485
"1480","1171723136",386078547
"1481","1171723136",386299610
"1482","1171723136",399982013
"1483","1171723136",417685737
"1484","1171723136",420245296
"1485","1171723136",423932705
"1486","1171723136",427844008
"1487","1171723136",431499834
"1488","1171723136",435322507
"1489","1171723136",438168506
"1490","1171723136",438547913
"1491","1171723136",439410541
"1492","1171723136",450653432
"1493","1171723136",452126286
"1494","1171723136",464294094
"1495","1171723136",471688654
"1496","1171723136",474566990
"1497","1171723136",477283915
"1498","1171723136",478239784
"1499","1171723136",482091943
"1500","1171723136",486116233
"1501","1171723136",489305454
"1502","1171723136",498128584
"1503","1171723136",513986015
"1504","1171723136",518719083
"1505","1171723136",55104919
"1506","1171723136",61048992
"1507","1171723136",63247395
"1508","1171723136",66453122
"1509","1171723136",6996450
"1510","1171723136",71600191
"1511","1171723136",77698616
"1512","1171723136",87977205
"1513","1171723136",90781212
"1514","1171723136",93095678
"1515","1173290764",11084526
"1516","1173290764",131399105
"1517","1173290764",145164815
"1518","1173290764",170661521
"1519","1173290764",246820299
"1520","1173290764",277460522
"1521","1173290764",296726617
"1522","1173290764",433477608
"1523","1173290764",498128584
"1524","1173290764",513986015
"1525","1173290764",517387884
"1526","1173290764",62314452
"1527","1173290764",6996450
"1528","1176203188",123230258
"1529","1176203188",163894847
"1530","1176203188",190242602
"1531","1176203188",281161276
"1532","1176203188",326683526
"1533","1176203188",427844008
"1534","1176203188",80053905
"1535","1176313827",107534910
"1536","1176313827",117839365
"1537","1176313827",117985171
"1538","1176313827",128350510
"1539","1176313827",138845219
"1540","1176313827",156132545
"1541","1176313827",163894847
"1542","1176313827",169819160
"1543","1176313827",183272706
"1544","1176313827",187821085
"1545","1176313827",190242602
"1546","1176313827",198796881
"1547","1176313827",199976445
"1548","1176313827",211510868
"1549","1176313827",219742587
"1550","1176313827",221335252
"1551","1176313827",229661578
"1552","1176313827",234331
"1553","1176313827",237296109
"1554","1176313827",245190993
"1555","1176313827",262566769
"1556","1176313827",264012989
"1557","1176313827",275477343
"1558","1176313827",28482910
"1559","1176313827",286705506
"1560","1176313827",292825146
"1561","1176313827",313157219
"1562","1176313827",318763412
"1563","1176313827",330263192
"1564","1176313827",36055015
"1565","1176313827",427844008
"1566","1176313827",450163837
"1567","1176313827",50631339
"1568","1176313827",63247395
"1569","1176923226",105240338
"1570","1176923226",117839365
"1571","1176923226",477342297
"1572","1178235623",69442161
